angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
170.0	2.4338	6568.55	-3262.96	-22055.30	3888.99	-22055.30	3888.99	-0.0637	0.2140	0.2140
170.0	2.7043	7863.33	-2560.21	-20015.80	3529.37	-20015.80	3529.37	-0.0763	0.1942	0.1942
170.0	3.0049	7197.76	-2189.98	-18150.30	3200.43	-18150.30	3200.43	-0.0698	0.1761	0.1761
180.0	0.0835	31818.20	-8.70	-142504.00	0.36	-142504.00	0.36	-0.3087	1.3827	1.3827
180.0	0.0927	29422.20	-11.10	-140318.00	0.36	-140318.00	0.36	-0.2855	1.3615	1.3615
180.0	0.1030	27310.40	-14.02	-137835.00	0.35	-137835.00	0.35	-0.2650	1.3374	1.3374
180.0	0.1145	25327.80	-17.27	-135027.00	0.34	-135027.00	0.34	-0.2457	1.3101	1.3101
180.0	0.1272	23567.10	-21.00	-131877.00	0.33	-131877.00	0.33	-0.2287	1.2796	1.2796
180.0	0.1414	22027.40	-24.72	-128374.00	0.33	-128374.00	0.33	-0.2137	1.2456	1.2456
180.0	0.1571	19686.30	-27.60	-124520.00	0.32	-124520.00	0.32	-0.1910	1.2082	1.2082
180.0	0.1746	18419.40	-31.13	-120329.00	0.31	-120329.00	0.31	-0.1787	1.1675	1.1675
180.0	0.1940	15712.00	-35.10	-115829.00	0.29	-115829.00	0.29	-0.1524	1.1238	1.1238
180.0	0.2155	14197.70	-36.31	-111056.00	0.28	-111056.00	0.28	-0.1378	1.0775	1.0775
180.0	0.2395	7583.34	-41.89	-106058.00	0.27	-106058.00	0.27	-0.0736	1.0290	1.0290
180.0	0.2661	10715.20	-43.06	-100884.00	0.26	-100884.00	0.26	-0.1040	0.9788	0.9788
180.0	0.2957	-12105.00	-43.71	-95592.70	0.24	-95592.70	0.24	0.1175	0.9275	0.9275
180.0	0.3285	-26503.30	-61.67	-90238.70	0.23	-90238.70	0.23	0.2572	0.8756	0.8756
180.0	0.3651	-11081.90	-53.83	-84876.80	0.22	-84876.80	0.22	0.1075	0.8235	0.8235
180.0	0.4056	-60412.20	-47.07	-79557.90	0.20	-79557.90	0.20	0.5862	0.7719	0.7719
180.0	0.4507	-169720.00	-94.46	-74328.10	0.19	-169720.00	-94.46	1.6467	0.7212	1.6467
180.0	0.5008	-194009.00	-118.93	-69228.10	0.18	-194009.00	-118.93	1.8824	0.6717	1.8824
180.0	0.5565	-143391.00	-79.99	-64291.30	0.16	-143391.00	-79.99	1.3913	0.6238	1.3913
180.0	0.6183	-145564.00	-73.03	-59545.30	0.15	-145564.00	-73.03	1.4124	0.5777	1.4124
180.0	0.6871	-192881.00	-120.56	-55011.30	0.14	-192881.00	-120.56	1.8715	0.5338	1.8715
180.0	0.7634	-222132.00	-166.62	-50704.50	0.13	-222132.00	-166.62	2.1553	0.4920	2.1553
180.0	0.8483	-224067.00	-186.48	-46634.30	0.12	-224067.00	-186.48	2.1740	0.4525	2.1740
180.0	0.9426	-205385.00	-177.34	-42806.40	0.11	-205385.00	-177.34	1.9928	0.4153	1.9928
180.0	1.0473	-166617.00	-148.78	-39221.20	0.10	-166617.00	-148.78	1.6166	0.3805	1.6166
180.0	1.1638	-124524.00	-111.55	-35876.60	0.09	-124524.00	-111.55	1.2082	0.3481	1.2082
180.0	1.2931	-81620.70	-57.88	-32767.20	0.08	-81620.70	-57.88	0.7919	0.3179	0.7919
180.0	1.4369	-52162.60	-46.03	-29885.90	0.08	-52162.60	-46.03	0.5061	0.2900	0.5061
180.0	1.5966	-27245.10	-27.59	-27223.40	0.07	-27245.10	-27.59	0.2643	0.2641	0.2643
180.0	1.7740	-12026.40	-13.30	-24769.50	0.06	-24769.50	0.06	0.1167	0.2403	0.2403
180.0	1.9712	-2166.25	-5.73	-22513.20	0.06	-22513.20	0.06	0.0210	0.2184	0.2184
180.0	2.1903	3511.90	-1.60	-20443.00	0.05	-20443.00	0.05	-0.0341	0.1984	0.1984
180.0	2.4338	5918.12	0.97	-18547.10	0.05	-18547.10	0.05	-0.0574	0.1800	0.1800
180.0	2.7043	7537.24	6.52	-16813.90	0.04	-16813.90	0.04	-0.0731	0.1631	0.1631
180.0	3.0049	7057.85	5.66	-15231.80	0.04	-15231.80	0.04	-0.0685	0.1478	0.1478
190.0	0.0835	30173.50	28118.30	-159934.00	-28200.30	-159934.00	-28200.30	-0.2928	1.5518	1.5518
190.0	0.0927	27771.50	30694.90	-157148.00	-27709.00	-157148.00	-27709.00	-0.2695	1.5247	1.5247
190.0	0.1030	25628.40	33586.50	-154110.00	-27173.40	-154110.00	-27173.40	-0.2487	1.4953	1.4953
190.0	0.1145	23558.10	36529.90	-150797.00	-26589.10	-150797.00	-26589.10	-0.2286	1.4631	1.4631
190.0	0.1272	21667.00	39274.60	-147191.00	-25953.30	-147191.00	-25953.30	-0.2102	1.4281	1.4281
190.0	0.1414	20232.90	41502.00	-143279.00	-25263.60	-143279.00	-25263.60	-0.1963	1.3902	1.3902
190.0	0.1571	18113.30	43169.70	-139058.00	-24519.40	-139058.00	-24519.40	-0.1757	1.3492	1.3492
190.0	0.1746	16520.50	44767.40	-134533.00	-23721.50	-134533.00	-23721.50	-0.1603	1.3053	1.3053
190.0	0.1940	14693.30	45618.70	-129720.00	-22872.70	-129720.00	-22872.70	-0.1426	1.2586	1.2586
190.0	0.2155	12223.30	46744.30	-124642.00	-21977.40	-124642.00	-21977.40	-0.1186	1.2094	1.2094
190.0	0.2395	7435.16	48072.70	-119335.00	-21041.60	-119335.00	-21041.60	-0.0721	1.1579	1.1579
190.0	0.2661	9587.02	48321.20	-113839.00	-20072.60	-113839.00	-20072.60	-0.0930	1.1045	1.1045
190.0	0.2957	-14343.50	53218.30	-108203.00	-19078.90	-108203.00	-19078.90	0.1392	1.0499	1.0499
190.0	0.3285	-22430.70	60297.70	-102477.00	-18069.20	-102477.00	-18069.20	0.2176	0.9943	0.9943
190.0	0.3651	-9323.57	60847.60	-96712.60	-17052.80	-96712.60	-17052.80	0.0905	0.9384	0.9384
190.0	0.4056	-66994.00	63294.50	-90960.50	-16038.50	-90960.50	-16038.50	0.6500	0.8826	0.8826
190.0	0.4507	-169823.00	77869.10	-85268.60	-15034.90	-169823.00	77869.10	1.6477	0.8273	1.6477
190.0	0.5008	-181684.00	95344.30	-79681.70	-14049.80	-181684.00	95344.30	1.7628	0.7731	1.7628
190.0	0.5565	-133278.00	103228.00	-74238.20	-13090.00	-133278.00	103228.00	1.2931	0.7203	1.2931
190.0	0.6183	-143619.00	103303.00	-68971.30	-12161.30	-143619.00	103303.00	1.3935	0.6692	1.3935
190.0	0.6871	-193070.00	96185.80	-63908.30	-11268.60	-193070.00	96185.80	1.8733	0.6201	1.8733
190.0	0.7634	-220987.00	82840.60	-59070.20	-10415.50	-220987.00	82840.60	2.1442	0.5731	2.1442
190.0	0.8483	-220062.00	68982.60	-54472.20	-9604.77	-220062.00	68982.60	2.1352	0.5285	2.1352
190.0	0.9426	-199378.00	54988.60	-50124.70	-8838.20	-199378.00	54988.60	1.9345	0.4863	1.9345
190.0	1.0473	-160212.00	43834.10	-46032.70	-8116.68	-160212.00	43834.10	1.5545	0.4466	1.5545
190.0	1.1638	-120499.00	35886.60	-42197.60	-7440.45	-120499.00	35886.60	1.1692	0.4094	1.1692
190.0	1.2931	-83271.40	-7185.50	-38617.00	-6809.11	-83271.40	-7185.50	0.8080	0.3747	0.8080
190.0	1.4369	-42242.50	-1978.15	-35285.80	-6221.75	-42242.50	-1978.15	0.4099	0.3424	0.4099
190.0	1.5966	-21903.40	5169.56	-32196.50	-5677.02	-32196.50	-5677.02	0.2125	0.3124	0.3124
190.0	1.7740	-8771.83	5339.98	-29339.70	-5173.31	-29339.70	-5173.31	0.0851	0.2847	0.2847
190.0	1.9712	-178.78	4624.75	-26704.90	-4708.73	-26704.90	-4708.73	0.0017	0.2591	0.2591
190.0	2.1903	4675.92	3853.00	-24280.70	-4281.29	-24280.70	-4281.29	-0.0454	0.2356	0.2356
190.0	2.4338	6567.63	3257.22	-22055.00	-3888.84	-22055.00	-3888.84	-0.0637	0.2140	0.2140
190.0	2.7043	7862.52	2556.40	-20015.60	-3529.24	-20015.60	-3529.24	-0.0763	0.1942	0.1942
190.0	3.0049	7197.03	2186.87	-18150.10	-3200.30	-18150.10	-3200.30	-0.0698	0.1761	0.1761
200.0	0.0835	24908.30	91899.70	-251421.00	-91509.10	-251421.00	-91509.10	-0.2417	2.4394	2.4394
200.0	0.0927	22685.80	98277.50	-245281.00	-89274.30	-245281.00	-89274.30	-0.2201	2.3799	2.3799
200.0	0.1030	20637.30	105046.00	-238869.00	-86940.30	-238869.00	-86940.30	-0.2002	2.3177	2.3177
200.0	0.1145	18812.50	111686.00	-232201.00	-84513.40	-232201.00	-84513.40	-0.1825	2.2530	2.2530
200.0	0.1272	16894.20	118065.00	-225295.00	-81999.80	-225295.00	-81999.80	-0.1639	2.1860	2.1860
200.0	0.1414	15253.00	124095.00	-218157.00	-79401.90	-218157.00	-79401.90	-0.1480	2.1167	2.1167
200.0	0.1571	14195.50	128670.00	-210797.00	-76723.10	-210797.00	-76723.10	-0.1377	2.0453	2.0453
200.0	0.1746	11757.90	132924.00	-203218.00	-73964.70	-203218.00	-73964.70	-0.1141	1.9718	1.9718
200.0	0.1940	12141.80	136013.00	-195431.00	-71130.50	-195431.00	-71130.50	-0.1178	1.8962	1.8962
200.0	0.2155	7220.33	139789.00	-187450.00	-68225.70	-187450.00	-68225.70	-0.0701	1.8188	1.8188
200.0	0.2395	8488.68	141618.00	-179298.00	-65258.40	-179298.00	-65258.40	-0.0824	1.7397	1.7397
200.0	0.2661	4143.04	144179.00	-171001.00	-62238.80	-171001.00	-62238.80	-0.0402	1.6592	1.6592
200.0	0.2957	-16778.20	155747.00	-162601.00	-59181.30	-162601.00	-59181.30	0.1628	1.5777	1.5777
200.0	0.3285	-9200.85	163355.00	-154139.00	-56101.70	-154139.00	-56101.70	0.0893	1.4956	1.4956
200.0	0.3651	-10990.50	161140.00	-145667.00	-53017.90	-145667.00	-53017.90	0.1066	1.4134	1.4134
200.0	0.4056	-86020.00	172554.00	-137235.00	-49949.20	-137235.00	-49949.20	0.8346	1.3315	1.3315
200.0	0.4507	-161013.00	204145.00	-128898.00	-46914.60	-128898.00	-46914.60	1.5623	1.2507	1.2507
200.0	0.5008	-142993.00	230603.00	-120707.00	-43933.30	-120707.00	-43933.30	1.3874	1.1712	1.1712
200.0	0.5565	-108525.00	236242.00	-112710.00	-41022.60	-112710.00	-41022.60	1.0530	1.0936	1.0936
200.0	0.6183	-140655.00	228283.00	-104951.00	-38198.50	-104951.00	-38198.50	1.3647	1.0183	1.0183
200.0	0.6871	-193417.00	208495.00	-97466.80	-35474.70	-193417.00	208495.00	1.8767	0.9457	1.8767
200.0	0.7634	-216853.00	178140.00	-90289.40	-32862.40	-216853.00	178140.00	2.1040	0.8760	2.1040
200.0	0.8483	-208089.00	146271.00	-83442.10	-30370.20	-208089.00	146271.00	2.0190	0.8096	2.0190
200.0	0.9426	-182644.00	114159.00	-76943.00	-28004.70	-182644.00	114159.00	1.7721	0.7465	1.7721
200.0	1.0473	-143359.00	87812.50	-70802.60	-25769.80	-143359.00	87812.50	1.3910	0.6870	1.3910
200.0	1.1638	-111187.00	67711.10	-65026.40	-23667.50	-111187.00	67711.10	1.0788	0.6309	1.0788
200.0	1.2931	-68891.30	-57175.60	-59614.50	-21697.70	-68891.30	-57175.60	0.6684	0.5784	0.6684
200.0	1.4369	-13200.30	-5312.39	-54562.60	-19859.00	-54562.60	-19859.00	0.1281	0.5294	0.5294
200.0	1.5966	-7222.87	10287.50	-49862.70	-18148.40	-49862.70	-18148.40	0.0701	0.4838	0.4838
200.0	1.7740	-84.14	10293.30	-45503.70	-16561.90	-45503.70	-16561.90	0.0008	0.4415	0.4415
200.0	1.9712	4984.50	8685.47	-41472.40	-15094.60	-41472.40	-15094.60	-0.0484	0.4024	0.4024
200.0	2.1903	7661.80	7156.34	-37753.90	-13741.20	-37753.90	-13741.20	-0.0743	0.3663	0.3663
200.0	2.4338	8188.41	5964.27	-34331.70	-12495.60	-34331.70	-12495.60	-0.0794	0.3331	0.3331
200.0	2.7043	8637.35	4642.19	-31189.20	-11351.80	-31189.20	-11351.80	-0.0838	0.3026	0.3026
200.0	3.0049	7489.97	3941.86	-28309.00	-10303.60	-28309.00	-10303.60	-0.0727	0.2747	0.2747
210.0	0.0835	15777.30	218793.00	-407028.00	-234996.00	-407028.00	-234996.00	-0.1531	3.9492	3.9492
210.0	0.0927	14383.00	228793.00	-400051.00	-230968.00	-400051.00	-230968.00	-0.1396	3.8815	3.8815
210.0	0.1030	13082.90	239261.00	-392160.00	-226412.00	-392160.00	-226412.00	-0.1269	3.8050	3.8050
210.0	0.1145	11771.50	250120.00	-383374.00	-221340.00	-383374.00	-221340.00	-0.1142	3.7197	3.7197
210.0	0.1272	10780.10	260466.00	-373735.00	-215775.00	-373735.00	-215775.00	-0.1046	3.6262	3.6262
210.0	0.1414	9572.97	269553.00	-363290.00	-209744.00	-363290.00	-209744.00	-0.0929	3.5249	3.5249
210.0	0.1571	8566.48	279155.00	-352101.00	-203285.00	-352101.00	-203285.00	-0.0831	3.4163	3.4163
210.0	0.1746	8309.36	286204.00	-340234.00	-196433.00	-340234.00	-196433.00	-0.0806	3.3012	3.3012
210.0	0.1940	7007.99	294234.00	-327762.00	-189232.00	-327762.00	-189232.00	-0.0680	3.1802	3.1802
210.0	0.2155	5624.98	300046.00	-314765.00	-181728.00	-314765.00	-181728.00	-0.0546	3.0541	3.0541
210.0	0.2395	8384.32	303482.00	-301331.00	-173972.00	-301331.00	-173972.00	-0.0814	2.9237	2.9237
210.0	0.2661	-5117.22	314707.00	-287548.00	-166015.00	-287548.00	-166015.00	0.0497	2.7900	2.7900
210.0	0.2957	-6388.61	326927.00	-273518.00	-157914.00	-273518.00	-157914.00	0.0620	2.6538	2.6538
210.0	0.3285	4280.98	325264.00	-259337.00	-149728.00	-259337.00	-149728.00	-0.0415	2.5163	2.5163
210.0	0.3651	-31579.30	329226.00	-245110.00	-141513.00	-245110.00	-141513.00	0.3064	2.3782	2.3782
210.0	0.4056	-101947.00	361472.00	-230936.00	-133330.00	-230936.00	-133330.00	0.9892	2.2407	2.2407
210.0	0.4507	-119722.00	401202.00	-216912.00	-125234.00	-216912.00	-125234.00	1.1616	2.1046	2.1046
210.0	0.5008	-83011.20	416638.00	-203133.00	-117278.00	-203133.00	-117278.00	0.8054	1.9709	1.9709
210.0	0.5565	-86611.40	405306.00	-189681.00	-109512.00	-189681.00	-109512.00	0.8404	1.8404	1.8404
210.0	0.6183	-143293.00	378215.00	-176630.00	-101977.00	-176630.00	-101977.00	1.3903	1.7138	1.7138
210.0	0.6871	-193493.00	337474.00	-164044.00	-94710.20	-164044.00	-94710.20	1.8774	1.5917	1.5917
210.0	0.7634	-209874.00	285374.00	-151974.00	-87741.80	-151974.00	-87741.80	2.0363	1.4745	1.4745
210.0	0.8483	-190795.00	228909.00	-140461.00	-81094.50	-140461.00	-81094.50	1.8512	1.3628	1.3628
210.0	0.9426	-160186.00	172324.00	-129533.00	-74785.30	-129533.00	-74785.30	1.5542	1.2568	1.2568
210.0	1.0473	-123168.00	125239.00	-119208.00	-68824.20	-119208.00	-68824.20	1.1951	1.1566	1.1566
210.0	1.1638	-102838.00	86295.30	-109494.00	-63216.30	-109494.00	-63216.30	0.9978	1.0624	1.0624
210.0	1.2931	-18761.60	-138004.00	-100393.00	-57961.60	-100393.00	-57961.60	0.1820	0.9741	0.9741
210.0	1.4369	31502.10	-12944.20	-91896.10	-53055.90	-91896.10	-53055.90	-0.3057	0.8916	0.8916
210.0	1.5966	12752.10	14638.70	-83990.00	-48491.30	-83990.00	-48491.30	-0.1237	0.8149	0.8149
210.0	1.7740	10985.10	14149.30	-76656.40	-44257.30	-76656.40	-44257.30	-0.1066	0.7438	0.7438
210.0	1.9712	11210.90	11581.80	-69872.90	-40340.90	-69872.90	-40340.90	-0.1088	0.6780	0.6780
210.0	2.1903	11033.00	9336.04	-63614.70	-36727.70	-63614.70	-36727.70	-0.1070	0.6172	0.6172
210.0	2.4338	9832.55	7607.33	-57854.40	-33402.00	-57854.40	-33402.00	-0.0954	0.5613	0.5613
210.0	2.7043	9262.30	5870.55	-52563.80	-30347.50	-52563.80	-30347.50	-0.0899	0.5100	0.5100
210.0	3.0049	7565.74	4935.31	-47714.20	-27547.60	-47714.20	-27547.60	-0.0734	0.4630	0.4630
220.0	0.0835	6717.87	422753.00	-554367.00	-465166.00	-554367.00	-465166.00	-0.0652	5.3788	5.3788
220.0	0.0927	6399.95	434844.00	-549853.00	-461378.00	-549853.00	-461378.00	-0.0621	5.3350	5.3350
220.0	0.1030	6140.46	447010.00	-544181.00	-456619.00	-544181.00	-456619.00	-0.0596	5.2800	5.2800
220.0	0.1145	5976.29	458852.00	-537210.00	-450770.00	-537210.00	-450770.00	-0.0580	5.2124	5.2124
220.0	0.1272	5486.62	469812.00	-528837.00	-443744.00	-528837.00	-443744.00	-0.0532	5.1311	5.1311
220.0	0.1414	5458.84	482075.00	-518986.00	-435478.00	-518986.00	-435478.00	-0.0530	5.0355	5.0355
220.0	0.1571	5734.41	492924.00	-507632.00	-425951.00	-507632.00	-425951.00	-0.0556	4.9254	4.9254
220.0	0.1746	5539.73	504512.00	-494785.00	-415171.00	-494785.00	-415171.00	-0.0537	4.8007	4.8007
220.0	0.1940	5548.10	514201.00	-480500.00	-403185.00	-480500.00	-403185.00	-0.0538	4.6621	4.6621
220.0	0.2155	8335.38	521984.00	-464873.00	-390072.00	-464873.00	-390072.00	-0.0809	4.5105	4.5105
220.0	0.2395	842.51	534963.00	-448032.00	-375941.00	-448032.00	-375941.00	-0.0082	4.3471	4.3471
220.0	0.2661	2474.89	546994.00	-430134.00	-360923.00	-430134.00	-360923.00	-0.0240	4.1734	4.1734
220.0	0.2957	10541.80	546144.00	-411362.00	-345172.00	-411362.00	-345172.00	-0.1023	3.9913	3.9913
220.0	0.3285	-11514.70	550228.00	-391911.00	-328850.00	-391911.00	-328850.00	0.1117	3.8026	3.8026
220.0	0.3651	-56249.30	581395.00	-371981.00	-312127.00	-371981.00	-312127.00	0.5458	3.6092	3.6092
220.0	0.4056	-69110.20	622585.00	-351778.00	-295175.00	-351778.00	-295175.00	0.6706	3.4132	3.4132
220.0	0.4507	-40868.90	639416.00	-331497.00	-278158.00	-331497.00	-278158.00	0.3965	3.2164	3.2164
220.0	0.5008	-38423.90	623304.00	-311328.00	-261233.00	-311328.00	-261233.00	0.3728	3.0207	3.0207
220.0	0.5565	-94234.00	585144.00	-291438.00	-244544.00	-291438.00	-244544.00	0.9143	2.8277	2.8277
220.0	0.6183	-158589.00	530404.00	-271978.00	-228215.00	-271978.00	-228215.00	1.5387	2.6389	2.6389
220.0	0.6871	-199440.00	465961.00	-253080.00	-212358.00	-253080.00	-212358.00	1.9351	2.4555	2.4555
220.0	0.7634	-208838.00	389903.00	-234850.00	-197062.00	-234850.00	-197062.00	2.0263	2.2787	2.2787
220.0	0.8483	-178006.00	300238.00	-217375.00	-182398.00	-217375.00	-182398.00	1.7271	2.1091	2.1091
220.0	0.9426	-141976.00	213747.00	-200718.00	-168422.00	-200718.00	-168422.00	1.3775	1.9475	1.9475
220.0	1.0473	-108688.00	142753.00	-184926.00	-155170.00	-184926.00	-155170.00	1.0546	1.7943	1.7943
220.0	1.1638	-98513.60	79895.30	-170024.00	-142666.00	-170024.00	-142666.00	0.9558	1.6497	1.6497
220.0	1.2931	62683.90	-218630.00	-156026.00	-130920.00	-156026.00	-130920.00	-0.6082	1.5139	1.5139
220.0	1.4369	82135.30	-28049.00	-142929.00	-119931.00	-142929.00	-119931.00	-0.7969	1.3868	1.3868
220.0	1.5966	31394.20	16896.20	-130719.00	-109686.00	-130719.00	-109686.00	-0.3046	1.2683	1.2683
220.0	1.7740	20174.80	16147.00	-119376.00	-100168.00	-119376.00	-100168.00	-0.1957	1.1583	1.1583
220.0	1.9712	15783.50	12826.10	-108869.00	-91351.10	-108869.00	-91351.10	-0.1531	1.0563	1.0563
220.0	2.1903	13036.40	10004.70	-99163.40	-83207.40	-99163.40	-83207.40	-0.1265	0.9621	0.9621
220.0	2.4338	10426.80	7954.31	-90221.00	-75703.90	-90221.00	-75703.90	-0.1012	0.8754	0.8754
220.0	2.7043	9070.21	6043.48	-82000.30	-68806.00	-82000.30	-68806.00	-0.0880	0.7956	0.7956
220.0	3.0049	7031.13	5030.13	-74458.70	-62477.90	-74458.70	-62477.90	-0.0682	0.7224	0.7224
230.0	0.0835	2788.11	689971.00	-634642.00	-756332.00	-634642.00	-756332.00	-0.0271	6.1577	6.1577
230.0	0.0927	2809.30	703394.00	-632353.00	-753604.00	-632353.00	-753604.00	-0.0273	6.1355	6.1355
230.0	0.1030	3054.62	715617.00	-629247.00	-749903.00	-629247.00	-749903.00	-0.0296	6.1054	6.1054
230.0	0.1145	4202.84	726201.00	-625107.00	-744969.00	-625107.00	-744969.00	-0.0408	6.0652	6.0652
230.0	0.1272	4189.31	734560.00	-619710.00	-738537.00	-619710.00	-738537.00	-0.0406	6.0128	6.0128
230.0	0.1414	5964.44	745655.00	-612840.00	-730349.00	-612840.00	-730349.00	-0.0579	5.9462	5.9462
230.0	0.1571	5813.48	754601.00	-604311.00	-720184.00	-604311.00	-720184.00	-0.0564	5.8634	5.8634
230.0	0.1746	8913.45	764705.00	-593975.00	-707867.00	-593975.00	-707867.00	-0.0865	5.7631	5.7631
230.0	0.1940	8364.97	776164.00	-581744.00	-693291.00	-581744.00	-693291.00	-0.0812	5.6444	5.6444
230.0	0.2155	7071.19	789218.00	-567593.00	-676426.00	-567593.00	-676426.00	-0.0686	5.5071	5.5071
230.0	0.2395	13502.50	796805.00	-551563.00	-657323.00	-551563.00	-657323.00	-0.1310	5.3516	5.3516
230.0	0.2661	11602.20	797500.00	-533758.00	-636104.00	-533758.00	-636104.00	-0.1126	5.1789	5.1789
230.0	0.2957	-8037.22	810434.00	-514345.00	-612969.00	-514345.00	-612969.00	0.0780	4.9905	4.9905
230.0	0.3285	-23637.50	842155.00	-493534.00	-588167.00	-493534.00	-588167.00	0.2293	4.7886	4.7886
230.0	0.3651	-12687.80	871796.00	-471571.00	-561993.00	-471571.00	-561993.00	0.1231	4.5755	4.5755
230.0	0.4056	9225.37	874201.00	-448724.00	-534765.00	-448724.00	-534765.00	-0.0895	4.3538	4.3538
230.0	0.4507	-7130.21	850349.00	-425270.00	-506814.00	-425270.00	-506814.00	0.0692	4.1262	4.1262
230.0	0.5008	-78484.00	808552.00	-401486.00	-478469.00	-401486.00	-478469.00	0.7615	3.8955	3.8955
230.0	0.5565	-154064.00	744127.00	-377630.00	-450039.00	-377630.00	-450039.00	1.4948	3.6640	3.6640
230.0	0.6183	-200600.00	667078.00	-353945.00	-421813.00	-353945.00	-421813.00	1.9463	3.4342	3.4342
230.0	0.6871	-231807.00	590653.00	-330647.00	-394048.00	-330647.00	-394048.00	2.2491	3.2081	3.2081
230.0	0.7634	-229235.00	485193.00	-307922.00	-366965.00	-307922.00	-366965.00	2.2242	2.9877	2.9877
230.0	0.8483	-179801.00	347014.00	-285925.00	-340749.00	-285925.00	-340749.00	1.7445	2.7742	2.7742
230.0	0.9426	-133769.00	226473.00	-264780.00	-315551.00	-264780.00	-315551.00	1.2979	2.5691	2.5691
230.0	1.0473	-101301.00	132854.00	-244583.00	-291481.00	-244583.00	-291481.00	0.9829	2.3731	2.3731
230.0	1.1638	-90731.20	48547.40	-225402.00	-268622.00	-225402.00	-268622.00	0.8803	2.1870	2.1870
230.0	1.2931	144296.00	-268963.00	-207280.00	-247025.00	-207280.00	-247025.00	-1.4001	2.0112	2.0112
230.0	1.4369	119164.00	-50041.90	-190241.00	-226718.00	-190241.00	-226718.00	-1.1562	1.8458	1.8458
230.0	1.5966	40657.30	15683.30	-174286.00	-207705.00	-174286.00	-207705.00	-0.3945	1.6910	1.6910
230.0	1.7740	23310.40	15652.90	-159405.00	-189971.00	-159405.00	-189971.00	-0.2262	1.5466	1.5466
230.0	1.9712	16367.40	12132.50	-145574.00	-173488.00	-145574.00	-173488.00	-0.1588	1.4125	1.4125
230.0	2.1903	12377.20	9116.89	-132760.00	-158217.00	-132760.00	-158217.00	-0.1201	1.2881	1.2881
230.0	2.4338	9274.63	7092.04	-120922.00	-144108.00	-120922.00	-144108.00	-0.0900	1.1733	1.1733
230.0	2.7043	7676.09	5242.35	-110013.00	-131108.00	-110013.00	-131108.00	-0.0745	1.0674	1.0674
230.0	3.0049	5710.40	4347.84	-99984.60	-119156.00	-99984.60	-119156.00	-0.0554	0.9701	0.9701
240.0	0.0835	5312.50	980760.00	-614175.00	-1063770.00	-614175.00	-1063770.00	-0.0515	5.9591	5.9591
240.0	0.0927	6675.85	995027.00	-613090.00	-1061900.00	-613090.00	-1061900.00	-0.0648	5.9486	5.9486
240.0	0.1030	7393.69	1005780.00	-611575.00	-1059270.00	-611575.00	-1059270.00	-0.0717	5.9339	5.9339
240.0	0.1145	9021.23	1015420.00	-609452.00	-1055590.00	-609452.00	-1055590.00	-0.0875	5.9133	5.9133
240.0	0.1272	9583.45	1019970.00	-606513.00	-1050500.00	-606513.00	-1050500.00	-0.0930	5.8848	5.8848
240.0	0.1414	13015.20	1025010.00	-602522.00	-1043590.00	-602522.00	-1043590.00	-0.1263	5.8461	5.8461
240.0	0.1571	12217.80	1032240.00	-597238.00	-1034440.00	-597238.00	-1034440.00	-0.1185	5.7948	5.7948
240.0	0.1746	14777.40	1037140.00	-590430.00	-1022650.00	-590430.00	-1022650.00	-0.1434	5.7287	5.7287
240.0	0.1940	18795.50	1042920.00	-581900.00	-1007870.00	-581900.00	-1007870.00	-0.1824	5.6460	5.6460
240.0	0.2155	15748.90	1046760.00	-571501.00	-989861.00	-571501.00	-989861.00	-0.1528	5.5451	5.5451
240.0	0.2395	7454.96	1056850.00	-559152.00	-968472.00	-559152.00	-968472.00	-0.0723	5.4252	5.4252
240.0	0.2661	6738.04	1077610.00	-544840.00	-943684.00	-544840.00	-943684.00	-0.0654	5.2864	5.2864
240.0	0.2957	18378.90	1096850.00	-528635.00	-915617.00	-528635.00	-915617.00	-0.1783	5.1292	5.1292
240.0	0.3285	30841.90	1098470.00	-510668.00	-884497.00	-510668.00	-884497.00	-0.2992	4.9548	4.9548
240.0	0.3651	19281.70	1080410.00	-491133.00	-850660.00	-491133.00	-850660.00	-0.1871	4.7653	4.7653
240.0	0.4056	-35992.50	1058450.00	-470267.00	-814520.00	-470267.00	-814520.00	0.3492	4.5628	4.5628
240.0	0.4507	-127759.00	1036580.00	-448339.00	-776541.00	-448339.00	-776541.00	1.2396	4.3501	4.3501
240.0	0.5008	-209954.00	992798.00	-425638.00	-737222.00	-425638.00	-737222.00	2.0371	4.1298	4.1298
240.0	0.5565	-250512.00	920649.00	-402450.00	-697058.00	-402450.00	-697058.00	2.4306	3.9048	3.9048
240.0	0.6183	-276188.00	857865.00	-379052.00	-656532.00	-379052.00	-656532.00	2.6798	3.6778	3.6778
240.0	0.6871	-296659.00	785504.00	-355705.00	-616094.00	-355705.00	-616094.00	2.8784	3.4513	3.4513
240.0	0.7634	-263776.00	618511.00	-332641.00	-576148.00	-332641.00	-576148.00	2.5593	3.2275	3.2275
240.0	0.8483	-184964.00	394795.00	-310064.00	-537042.00	-310064.00	-537042.00	1.7946	3.0084	3.0084
240.0	0.9426	-124591.00	228293.00	-288145.00	-499079.00	-288145.00	-499079.00	1.2089	2.7958	2.7958
